time,tempm,hum,wspdm,pressurem,windchillm,fog,rain,snow,hail,thunder,merge_id_w
2015-03-22 15:00:00,13,41,18.5,1017,11,0,0,0,0,0,20150322150000
2015-03-22 15:30:00,13,41,20.4,1017,11,0,0,0,0,0,20150322153000
2015-03-22 16:00:00,12,41,24.1,1017,10,0,0,0,0,0,20150322160000
2015-03-22 16:30:00,12,41,22.2,1017,10,0,0,0,0,0,20150322163000
2015-03-22 17:00:00,11,44,20.4,1018,9,0,0,0,0,0,20150322170000
2015-03-22 17:30:00,11,44,22.2,1018,9,0,0,0,0,0,20150322173000
2015-03-22 18:00:00,10,50,14.8,1018,8,0,0,0,0,0,20150322180000
2015-03-22 18:30:00,10,54,18.5,1019,8,0,0,0,0,0,20150322183000
2015-03-22 19:00:00,9,58,20.4,1019,7,0,0,0,0,0,20150322190000
2015-03-22 19:30:00,8,57,22.2,1019,4.6,0,0,0,0,0,20150322193000
2015-03-22 20:00:00,7,57,22.2,1020,3.4,0,0,0,0,0,20150322200000
2015-03-22 20:30:00,6,57,20.4,1020,2.3,0,0,0,0,0,20150322203000
2015-03-22 21:00:00,6,57,16.7,1020,2.8,0,0,0,0,0,20150322210000
2015-03-22 21:30:00,5,61,22.2,1020,0.8,0,0,0,0,0,20150322213000
2015-03-22 22:00:00,5,57,20.4,1020,1,0,0,0,0,0,20150322220000
2015-03-22 22:30:00,4,61,20.4,1021,-0.2,0,0,0,0,0,20150322223000
2015-03-22 23:00:00,4,61,16.7,1021,0.3,0,0,0,0,0,20150322230000
2015-03-22 23:30:00,3,60,9.3,1021,0.5,0,0,0,0,0,20150322233000
2015-03-23 00:00:00,3,65,9.3,1021,0.5,0,0,0,0,0,20150323000000
2015-03-23 00:30:00,2,65,11.1,1021,-1.2,0,0,0,0,0,20150323003000
2015-03-23 01:00:00,1,70,16.7,1021,-3.4,0,0,0,0,0,20150323010000
2015-03-23 01:30:00,1,70,14.8,1021,-3.1,0,0,0,0,0,20150323013000
2015-03-23 02:00:00,0,75,1.9,1021,-2,0,0,0,0,0,20150323020000
2015-03-23 02:30:00,0,75,9.3,1021,-3.1,0,0,0,0,0,20150323023000
2015-03-23 03:00:00,0,75,7.4,1021,-2.5,0,0,0,0,0,20150323030000
2015-03-23 03:30:00,0,75,7.4,1021,-2.5,0,0,0,0,0,20150323033000
2015-03-23 04:00:00,0,75,7.4,1021,-2.5,0,0,0,0,0,20150323040000
2015-03-23 04:30:00,-1,75,5.6,1021,-3,0,0,0,0,0,20150323043000
2015-03-23 05:00:00,-1,75,1.9,1021,-3,0,0,0,0,0,20150323050000
2015-03-23 05:30:00,-2,80,7.4,1021,-4.9,0,0,0,0,0,20150323053000
2015-03-23 06:00:00,-2,80,5.6,1021,-4.1,0,0,0,0,0,20150323060000
2015-03-23 06:30:00,-3,86,5.6,1021,-5.2,0,0,0,0,0,20150323063000
2015-03-23 07:00:00,1,93,5.6,1021,-0.7,0,0,0,0,0,20150323070000
2015-03-23 07:30:00,2,81,1.9,1021,0,0,0,0,0,0,20150323073000
2015-03-23 08:00:00,3,75,5.6,1021,1.6,0,0,0,0,0,20150323080000
2015-03-23 08:30:00,4,75,5.6,1021,2.8,0,0,0,0,0,20150323083000
2015-03-23 09:00:00,5,70,7.4,1021,3.3,0,0,0,0,0,20150323090000
2015-03-23 09:30:00,5,70,5.6,1021,3.9,0,0,0,0,0,20150323093000
2015-03-23 10:00:00,6,66,5.6,1021,5,0,0,0,0,0,20150323100000
2015-03-23 10:30:00,7,57,3.7,1021,5,0,0,0,0,0,20150323103000
2015-03-23 11:00:00,9,50,5.6,1021,7,0,0,0,0,0,20150323110000
2015-03-23 11:30:00,9,50,5.6,1020,7,0,0,0,0,0,20150323113000
2015-03-23 12:00:00,9,50,5.6,1020,7,0,0,0,0,0,20150323120000
2015-03-23 12:30:00,11,47,3.7,1020,9,0,0,0,0,0,20150323123000
2015-03-23 13:00:00,11,47,7.4,1019,9,0,0,0,0,0,20150323130000
2015-03-23 13:30:00,11,44,9.3,1019,9,0,0,0,0,0,20150323133000
2015-03-23 14:00:00,12,41,5.6,1019,10,0,0,0,0,0,20150323140000
2015-03-23 14:30:00,12,41,9.3,1019,10,0,0,0,0,0,20150323143000
2015-03-23 15:00:00,12,41,7.4,1018,10,0,0,0,0,0,20150323150000
2015-03-23 15:30:00,13,41,3.7,1018,11,0,0,0,0,0,20150323153000
2015-03-23 16:00:00,13,41,5.6,1018,11,0,0,0,0,0,20150323160000
2015-03-23 16:30:00,12,44,7.4,1017,10,0,0,0,0,0,20150323163000
2015-03-23 17:00:00,12,44,9.3,1017,10,0,0,0,0,0,20150323170000
2015-03-23 17:30:00,11,47,11.1,1017,9,0,0,0,0,0,20150323173000
2015-03-23 18:00:00,10,50,11.1,1017,8,0,0,0,0,0,20150323180000
2015-03-23 18:30:00,8,57,7.4,1017,6.8,0,0,0,0,0,20150323183000
2015-03-23 19:00:00,7,66,3.7,1017,5,0,0,0,0,0,20150323190000
2015-03-23 19:30:00,3,70,1.9,1017,1,0,0,0,0,0,20150323193000
2015-03-23 20:00:00,2,75,1.9,1017,0,0,0,0,0,0,20150323200000
2015-03-23 20:30:00,3,75,3.7,1018,1,0,0,0,0,0,20150323203000
2015-03-23 21:00:00,1,81,5.6,1018,-0.7,0,0,0,0,0,20150323210000
2015-03-23 21:30:00,2,81,5.6,1018,0.5,0,0,0,0,0,20150323213000
2015-03-23 22:00:00,2,81,3.7,1018,0,0,0,0,0,0,20150323220000
2015-03-23 22:30:00,0,87,5.6,1017,-1.8,0,0,0,0,0,20150323223000
2015-03-23 23:00:00,-1,86,9.3,1017,-4.3,0,0,0,0,0,20150323230000
2015-03-23 23:30:00,1,81,5.6,1017,-0.7,0,0,0,0,0,20150323233000
2015-03-24 00:00:00,-1,86,3.7,1017,-3,0,0,0,0,0,20150324000000
2015-03-24 00:30:00,-1,86,3.7,1017,-3,0,0,0,0,0,20150324003000
2015-03-24 01:00:00,0,87,3.7,1017,-2,0,0,0,0,0,20150324010000
2015-03-24 01:30:00,-1,86,5.6,1017,-3,0,0,0,0,0,20150324013000
2015-03-24 02:00:00,-1,86,7.4,1017,-3.7,0,0,0,0,0,20150324020000
2015-03-24 02:30:00,2,75,7.4,1017,-0.2,0,0,0,0,0,20150324023000
2015-03-24 03:00:00,3,75,9.3,1017,0.5,0,0,0,0,0,20150324030000
2015-03-24 03:30:00,3,75,11.1,1016,0,0,0,0,0,0,20150324033000
2015-03-24 04:00:00,2,81,9.3,1016,-0.7,0,0,0,0,0,20150324040000
2015-03-24 04:30:00,2,81,13,1016,-1.5,0,0,0,0,0,20150324043000
2015-03-24 05:00:00,2,81,11.1,1016,-1.2,0,0,0,0,0,20150324050000
2015-03-24 05:30:00,1,100,13,1016,-2.8,0,0,0,0,0,20150324053000
2015-03-24 06:00:00,1,100,11.1,1016,-2.4,0,0,0,0,0,20150324060000
2015-03-24 06:30:00,2,100,13,1017,-1.5,0,0,0,0,0,20150324063000
2015-03-24 07:00:00,4,93,13,1017,0.9,1,0,0,0,0,20150324070000
2015-03-24 07:30:00,5,87,13,1017,2.1,0,0,0,0,0,20150324073000
2015-03-24 08:00:00,7,71,22.2,1017,3.4,0,0,0,0,0,20150324080000
2015-03-24 08:30:00,8,62,25.9,1017,4.3,0,0,0,0,0,20150324083000
2015-03-24 09:00:00,9,62,24.1,1017,7,0,0,0,0,0,20150324090000
2015-03-24 09:30:00,9,58,25.9,1017,7,0,0,0,0,0,20150324093000
2015-03-24 10:00:00,11,54,20.4,1017,9,0,0,0,0,0,20150324100000
2015-03-24 10:30:00,11,54,18.5,1016,9,0,0,0,0,0,20150324103000
2015-03-24 11:00:00,11,54,14.8,1016,9,0,0,0,0,0,20150324110000
2015-03-24 11:30:00,12,58,16.7,1016,10,0,0,0,0,0,20150324113000
2015-03-24 12:00:00,12,58,16.7,1015,10,0,0,0,0,0,20150324120000
2015-03-24 12:30:00,14,55,14.8,1015,12,0,0,0,0,0,20150324123000
2015-03-24 13:00:00,14,51,14.8,1015,12,0,0,0,0,0,20150324130000
2015-03-24 13:30:00,14,51,20.4,1014,12,0,0,0,0,0,20150324133000
2015-03-24 14:00:00,15,45,18.5,1014,13,0,0,0,0,0,20150324140000
2015-03-24 14:30:00,15,45,18.5,1014,13,0,0,0,0,0,20150324143000
2015-03-24 15:00:00,15,48,14.8,1013,13,0,0,0,0,0,20150324150000
2015-03-24 15:30:00,15,48,16.7,1013,13,0,0,0,0,0,20150324153000
2015-03-24 16:00:00,15,48,14.8,1013,13,0,0,0,0,0,20150324160000
2015-03-24 16:30:00,15,45,16.7,1013,13,0,0,0,0,0,20150324163000
2015-03-24 17:00:00,15,45,16.7,1013,13,0,0,0,0,0,20150324170000
2015-03-24 17:30:00,14,51,14.8,1013,12,0,0,0,0,0,20150324173000
2015-03-24 18:00:00,12,54,7.4,1013,10,0,0,0,0,0,20150324180000
2015-03-24 18:30:00,9,66,7.4,1013,7,0,0,0,0,0,20150324183000
2015-03-24 19:00:00,8,76,13,1013,5.8,0,0,0,0,0,20150324190000
2015-03-24 19:30:00,10,66,13,1013,8,0,0,0,0,0,20150324193000
2015-03-24 20:00:00,8,81,13,1013,5.8,0,0,0,0,0,20150324200000
2015-03-24 20:30:00,7,87,11.1,1013,4.9,0,0,0,0,0,20150324203000
2015-03-24 21:00:00,8,81,9.3,1013,6.4,0,0,0,0,0,20150324210000
2015-03-24 21:30:00,7,87,9.3,1013,5.2,0,0,0,0,0,20150324213000
2015-03-24 22:00:00,7,81,9.3,1014,5.2,0,0,0,0,0,20150324220000
2015-03-24 22:30:00,7,87,11.1,1014,4.9,0,0,0,0,0,20150324223000
2015-03-24 23:00:00,7,87,13,1014,4.5,0,0,0,0,0,20150324230000
2015-03-24 23:30:00,7,93,11.1,1014,4.9,0,0,0,0,0,20150324233000
2015-03-25 00:00:00,7,93,11.1,1013,4.9,0,0,0,0,0,20150325000000
2015-03-25 00:30:00,7,81,9.3,1013,5.2,0,0,0,0,0,20150325003000
2015-03-25 01:00:00,7,81,7.4,1013,5.7,0,0,0,0,0,20150325010000
2015-03-25 01:30:00,7,81,9.3,1013,5.2,0,0,0,0,0,20150325013000
2015-03-25 02:00:00,7,76,9.3,1013,5.2,0,0,0,0,0,20150325020000
2015-03-25 02:30:00,6,81,11.1,1013,3.7,0,0,0,0,0,20150325023000
2015-03-25 03:00:00,6,81,9.3,1013,4,0,0,0,0,0,20150325030000
2015-03-25 03:30:00,7,76,13,1013,4.5,0,0,0,0,0,20150325033000
2015-03-25 04:00:00,6,81,13,1013,3.3,0,0,0,0,0,20150325040000
2015-03-25 04:30:00,7,81,13,1012,4.5,0,0,0,0,0,20150325043000
2015-03-25 05:00:00,6,81,13,1013,3.3,0,0,0,0,0,20150325050000
2015-03-25 05:30:00,6,81,11.1,1013,3.7,0,0,0,0,0,20150325053000
2015-03-25 06:00:00,6,87,9.3,1012,4,0,0,0,0,0,20150325060000
2015-03-25 06:30:00,6,87,13,1012,3.3,0,0,0,0,0,20150325063000
2015-03-25 07:00:00,6,100,7.4,1013,4.5,0,0,0,0,0,20150325070000
2015-03-25 07:30:00,8,87,13,1013,5.8,0,0,0,0,0,20150325073000
2015-03-25 08:00:00,8,87,16.7,1013,5.3,0,0,0,0,0,20150325080000
2015-03-25 08:30:00,9,87,14.8,1013,7,0,0,0,0,0,20150325083000
2015-03-25 09:00:00,10,87,13,1013,8,0,0,0,0,0,20150325090000
2015-03-25 09:30:00,11,76,14.8,1013,9,0,0,0,0,0,20150325093000
2015-03-25 10:00:00,11,76,14.8,1013,9,0,0,0,0,0,20150325100000
2015-03-25 10:30:00,12,72,14.8,1013,10,0,0,0,0,0,20150325103000
2015-03-25 11:00:00,13,72,16.7,1012,11,0,0,0,0,0,20150325110000
2015-03-25 11:30:00,13,72,20.4,1012,11,0,0,0,0,0,20150325113000
2015-03-25 12:00:00,13,67,24.1,1012,11,0,0,0,0,0,20150325120000
2015-03-25 12:30:00,14,67,20.4,1012,12,0,0,0,0,0,20150325123000
2015-03-25 13:00:00,14,63,20.4,1011,12,0,0,0,0,0,20150325130000
2015-03-25 13:30:00,15,63,25.9,1011,13,0,0,0,0,0,20150325133000
2015-03-25 14:00:00,15,63,27.8,1011,13,0,0,0,0,0,20150325140000
2015-03-25 14:30:00,15,59,25.9,1010,13,0,0,0,0,0,20150325143000
2015-03-25 15:00:00,16,55,24.1,1010,14,0,0,0,0,0,20150325150000
2015-03-25 15:30:00,16,55,22.2,1010,14,0,0,0,0,0,20150325153000
2015-03-25 16:00:00,16,52,24.1,1009,14,0,0,0,0,0,20150325160000
2015-03-25 16:30:00,16,55,24.1,1009,14,0,0,0,0,0,20150325163000
2015-03-25 17:00:00,15,59,22.2,1009,13,0,0,0,0,0,20150325170000
2015-03-25 17:30:00,15,59,22.2,1009,13,0,0,0,0,0,20150325173000
2015-03-25 18:00:00,15,55,22.2,1009,13,0,0,0,0,0,20150325180000
2015-03-25 18:30:00,15,48,27.8,1009,13,0,0,0,0,0,20150325183000
2015-03-25 19:00:00,15,48,31.5,1009,13,0,0,0,0,0,20150325190000
2015-03-25 19:30:00,14,51,25.9,1009,12,0,0,0,0,0,20150325193000
2015-03-25 20:00:00,14,55,25.9,1009,12,0,0,0,0,0,20150325200000
2015-03-25 20:30:00,14,55,27.8,1010,12,0,0,0,0,0,20150325203000
2015-03-25 21:00:00,11,82,33.3,1010,9,0,1,0,0,0,20150325210000
2015-03-25 21:30:00,11,88,14.8,1010,9,0,0,0,0,0,20150325213000
2015-03-25 22:00:00,11,88,16.7,1009,9,0,0,0,0,0,20150325220000
2015-03-25 22:30:00,11,88,16.7,1009,9,0,0,0,0,0,20150325223000
2015-03-25 23:00:00,11,88,20.4,1009,9,0,1,0,0,0,20150325230000
2015-03-25 23:30:00,11,82,25.9,1009,9,0,0,0,0,0,20150325233000
2015-03-26 00:00:00,11,82,22.2,1009,9,0,1,0,0,0,20150326000000
2015-03-26 00:30:00,10,87,20.4,1009,8,0,0,0,0,0,20150326003000
2015-03-26 01:00:00,9,93,16.7,1009,7,0,0,0,0,0,20150326010000
2015-03-26 01:30:00,9,93,13,1009,7,0,0,0,0,0,20150326013000
2015-03-26 02:00:00,10,87,16.7,1009,8,0,0,0,0,0,20150326020000
2015-03-26 02:30:00,9,93,14.8,1009,7,0,0,0,0,0,20150326023000
2015-03-26 03:00:00,9,93,11.1,1009,7,0,0,0,0,0,20150326030000
2015-03-26 03:30:00,8,100,14.8,1009,5.5,0,1,0,0,0,20150326033000
2015-03-26 04:00:00,9,93,16.7,1009,7,0,0,0,0,0,20150326040000
2015-03-26 04:30:00,9,93,13,1009,7,0,0,0,0,0,20150326043000
2015-03-26 05:00:00,7,100,11.1,1010,4.9,0,0,0,0,0,20150326050000
2015-03-26 05:30:00,7,100,14.8,1010,4.3,0,0,0,0,0,20150326053000
2015-03-26 06:00:00,8,100,16.7,1010,5.3,0,0,0,0,0,20150326060000
2015-03-26 06:30:00,9,93,18.5,1010,7,0,0,0,0,0,20150326063000
2015-03-26 07:00:00,10,87,16.7,1010,8,0,0,0,0,0,20150326070000
2015-03-26 07:30:00,10,87,24.1,1010,8,0,0,0,0,0,20150326073000
2015-03-26 08:00:00,11,82,24.1,1010,9,0,0,0,0,0,20150326080000
2015-03-26 08:30:00,12,77,18.5,1010,10,0,0,0,0,0,20150326083000
2015-03-26 09:00:00,12,77,11.1,1011,10,0,0,0,0,0,20150326090000
2015-03-26 09:30:00,13,72,9.3,1011,11,0,0,0,0,0,20150326093000
2015-03-26 10:00:00,13,72,11.1,1011,11,0,0,0,0,0,20150326100000
2015-03-26 10:30:00,14,67,11.1,1011,12,0,0,0,0,0,20150326103000
2015-03-26 11:00:00,14,72,13,1010,12,0,0,0,0,0,20150326110000
2015-03-26 11:30:00,16,68,13,1010,14,0,0,0,0,0,20150326113000
2015-03-26 12:00:00,16,59,14.8,1010,14,0,0,0,0,0,20150326120000
2015-03-26 12:30:00,17,59,14.8,1010,15,0,0,0,0,0,20150326123000
2015-03-26 13:00:00,17,55,16.7,1010,15,0,0,0,0,0,20150326130000
2015-03-26 13:30:00,18,56,16.7,1009,16,0,0,0,0,0,20150326133000
2015-03-26 14:00:00,17,59,16.7,1009,15,0,0,0,0,0,20150326140000
2015-03-26 14:30:00,17,55,18.5,1009,15,0,0,0,0,0,20150326143000
2015-03-26 15:00:00,18,52,16.7,1009,16,0,0,0,0,0,20150326150000
2015-03-26 15:30:00,18,56,16.7,1009,16,0,0,0,0,0,20150326153000
2015-03-26 16:00:00,18,52,13,1008,16,0,0,0,0,0,20150326160000
2015-03-26 16:30:00,18,56,16.7,1008,16,0,0,0,0,0,20150326163000
2015-03-26 17:00:00,18,52,16.7,1008,16,0,0,0,0,0,20150326170000
2015-03-26 17:30:00,16,59,14.8,1008,14,0,0,0,0,0,20150326173000
2015-03-26 18:00:00,15,63,11.1,1008,13,0,0,0,0,0,20150326180000
2015-03-26 18:30:00,14,63,5.6,1008,12,0,0,0,0,0,20150326183000
2015-03-26 19:00:00,15,63,9.3,1008,13,0,0,0,0,0,20150326190000
2015-03-26 19:30:00,13,72,5.6,1008,11,0,0,0,0,0,20150326193000
2015-03-26 20:00:00,12,72,0,1008,10,0,0,0,0,0,20150326200000
2015-03-26 20:30:00,13,67,9.3,1008,11,0,0,0,0,0,20150326203000
2015-03-26 21:00:00,14,67,9.3,1008,12,0,0,0,0,0,20150326210000
2015-03-26 21:30:00,13,67,9.3,1008,11,0,0,0,0,0,20150326213000
2015-03-26 22:00:00,13,67,13,1008,11,0,0,0,0,0,20150326220000
2015-03-26 22:30:00,10,87,5.6,1008,8,0,0,0,0,0,20150326223000
2015-03-26 23:00:00,11,88,9.3,1007,9,0,0,0,0,0,20150326230000
2015-03-26 23:30:00,11,82,9.3,1007,9,0,0,0,0,0,20150326233000
2015-03-27 00:00:00,13,67,14.8,1007,11,0,0,0,0,0,20150327000000
2015-03-27 00:30:00,13,67,16.7,1007,11,0,0,0,0,0,20150327003000
2015-03-27 01:00:00,12,72,7.4,1007,10,0,0,0,0,0,20150327010000
2015-03-27 01:30:00,11,76,7.4,1007,9,0,0,0,0,0,20150327013000
2015-03-27 02:00:00,12,72,11.1,1007,10,0,0,0,0,0,20150327020000
2015-03-27 02:30:00,10,82,5.6,1006,8,0,0,0,0,0,20150327023000
2015-03-27 03:00:00,10,76,3.7,1006,8,0,0,0,0,0,20150327030000
2015-03-27 03:30:00,10,82,7.4,1006,8,0,0,0,0,0,20150327033000
2015-03-27 04:00:00,9,87,7.4,1006,7,0,0,0,0,0,20150327040000
2015-03-27 04:30:00,9,82,1.9,1006,7,0,0,0,0,0,20150327043000
2015-03-27 05:00:00,7,93,3.7,1006,5,0,0,0,0,0,20150327050000
2015-03-27 05:30:00,6,87,5.6,1006,5,0,0,0,0,0,20150327053000
2015-03-27 06:00:00,7,93,14.8,1006,4.3,0,0,0,0,0,20150327060000
2015-03-27 06:30:00,9,87,13,1006,7,0,0,0,0,0,20150327063000
2015-03-27 07:00:00,10,82,7.4,1007,8,0,0,0,0,0,20150327070000
2015-03-27 07:30:00,11,82,14.8,1007,9,0,0,0,0,0,20150327073000
2015-03-27 08:00:00,13,77,16.7,1007,11,0,0,0,0,0,20150327080000
2015-03-27 08:30:00,14,72,20.4,1007,12,0,0,0,0,0,20150327083000
2015-03-27 09:00:00,13,77,22.2,1007,11,0,0,0,0,0,20150327090000
2015-03-27 09:30:00,13,77,24.1,1008,11,0,0,0,0,0,20150327093000
2015-03-27 10:00:00,12,77,25.9,1008,10,0,0,0,0,0,20150327100000
2015-03-27 10:30:00,12,77,27.8,1008,10,0,0,0,0,0,20150327103000
2015-03-27 11:00:00,12,72,31.5,1008,10,0,0,0,0,0,20150327110000
2015-03-27 11:30:00,13,67,35.2,1008,11,0,0,0,0,0,20150327113000
2015-03-27 12:00:00,13,67,35.2,1008,11,0,0,0,0,0,20150327120000
2015-03-27 12:30:00,14,67,33.3,1007,12,0,0,0,0,0,20150327123000
2015-03-27 13:00:00,13,67,33.3,1007,11,0,0,0,0,0,20150327130000
2015-03-27 13:30:00,14,63,37,1007,12,0,0,0,0,0,20150327133000
2015-03-27 14:00:00,14,63,38.9,1007,12,0,0,0,0,0,20150327140000
2015-03-27 14:30:00,13,63,40.7,1007,11,0,0,0,0,0,20150327143000
2015-03-27 15:00:00,13,63,40.7,1007,11,0,0,0,0,0,20150327150000
2015-03-27 15:30:00,12,67,44.4,1007,10,0,0,0,0,0,20150327153000
2015-03-27 16:00:00,11,71,46.3,1007,9,0,0,0,0,0,20150327160000
2015-03-27 16:30:00,11,71,42.6,1007,9,0,0,0,0,0,20150327163000
2015-03-27 17:00:00,11,67,40.7,1008,9,0,0,0,0,0,20150327170000
2015-03-27 17:30:00,10,71,38.9,1008,8,0,0,0,0,0,20150327173000
2015-03-27 18:00:00,10,71,31.5,1008,8,0,0,0,0,0,20150327180000
2015-03-27 18:30:00,10,71,42.6,1008,8,0,0,0,0,0,20150327183000
2015-03-27 19:00:00,9,76,37,1008,7,0,0,0,0,0,20150327190000
2015-03-27 19:30:00,9,76,37,1008,7,0,0,0,0,0,20150327193000
2015-03-27 20:00:00,9,76,29.6,1009,7,0,1,0,0,0,20150327200000
2015-03-27 20:30:00,10,71,29.6,1009,8,0,1,0,0,0,20150327203000
2015-03-27 21:00:00,9,76,31.5,1009,7,0,1,0,0,0,20150327210000
2015-03-27 21:30:00,9,76,38.9,1009,7,0,1,0,0,0,20150327213000
2015-03-27 22:00:00,9,71,40.7,1009,7,0,0,0,0,0,20150327220000
2015-03-27 22:30:00,9,71,33.3,1010,7,0,1,0,0,0,20150327223000
2015-03-27 23:00:00,8,81,31.5,1011,3.9,0,1,0,0,0,20150327230000
2015-03-27 23:30:00,8,81,35.2,1011,3.6,0,1,0,0,0,20150327233000
2015-03-28 00:00:00,8,81,37,1011,3.5,0,1,0,0,0,20150328000000
2015-03-28 00:30:00,8,81,33.3,1011,3.7,0,1,0,0,0,20150328003000
2015-03-28 01:00:00,8,81,31.5,1011,3.9,0,1,0,0,0,20150328010000
2015-03-28 01:30:00,8,76,33.3,1011,3.7,0,1,0,0,0,20150328013000
2015-03-28 02:00:00,8,76,31.5,1011,3.9,0,1,0,0,0,20150328020000
2015-03-28 02:30:00,8,71,35.2,1011,3.6,0,1,0,0,0,20150328023000
2015-03-28 03:00:00,8,71,33.3,1011,3.7,0,1,0,0,0,20150328030000
2015-03-28 03:30:00,8,71,29.6,1012,4,0,1,0,0,0,20150328033000
2015-03-28 04:00:00,8,71,31.5,1012,3.9,0,1,0,0,0,20150328040000
2015-03-28 04:30:00,8,71,33.3,1012,3.7,0,1,0,0,0,20150328043000
2015-03-28 05:00:00,8,66,33.3,1012,3.7,0,0,0,0,0,20150328050000
2015-03-28 05:30:00,9,62,33.3,1012,7,0,0,0,0,0,20150328053000
2015-03-28 06:00:00,8,71,33.3,1012,3.7,0,0,0,0,0,20150328060000
2015-03-28 06:30:00,8,66,35.2,1013,3.6,0,0,0,0,0,20150328063000
2015-03-28 07:00:00,8,66,37,1013,3.5,0,0,0,0,0,20150328070000
2015-03-28 07:30:00,8,66,35.2,1013,3.6,0,0,0,0,0,20150328073000
2015-03-28 08:00:00,8,62,31.5,1013,3.9,0,0,0,0,0,20150328080000
2015-03-28 08:30:00,9,58,35.2,1013,7,0,0,0,0,0,20150328083000
2015-03-28 09:00:00,9,62,31.5,1014,7,0,0,0,0,0,20150328090000
2015-03-28 09:30:00,9,62,27.8,1014,7,0,0,0,0,0,20150328093000
2015-03-28 10:00:00,10,58,24.1,1014,8,0,0,0,0,0,20150328100000
2015-03-28 10:30:00,11,50,24.1,1014,9,0,0,0,0,0,20150328103000
2015-03-28 11:00:00,11,54,27.8,1014,9,0,0,0,0,0,20150328110000
2015-03-28 11:30:00,12,47,25.9,1014,10,0,0,0,0,0,20150328113000
2015-03-28 12:00:00,12,47,33.3,1013,10,0,0,0,0,0,20150328120000
2015-03-28 12:30:00,12,47,33.3,1013,10,0,0,0,0,0,20150328123000
2015-03-28 13:00:00,12,44,27.8,1013,10,0,0,0,0,0,20150328130000
2015-03-28 13:30:00,12,44,25.9,1013,10,0,0,0,0,0,20150328133000
2015-03-28 14:00:00,13,44,27.8,1013,11,0,0,0,0,0,20150328140000
2015-03-28 14:30:00,12,47,38.9,1013,10,0,0,0,0,0,20150328143000
2015-03-28 15:00:00,12,47,31.5,1013,10,0,0,0,0,0,20150328150000
2015-03-28 15:30:00,12,44,29.6,1013,10,0,0,0,0,0,20150328153000
2015-03-28 16:00:00,11,47,31.5,1013,9,0,0,0,0,0,20150328160000
2015-03-28 16:30:00,11,47,27.8,1013,9,0,0,0,0,0,20150328163000
2015-03-28 17:00:00,11,50,25.9,1013,9,0,0,0,0,0,20150328170000
2015-03-28 17:30:00,11,47,22.2,1013,9,0,0,0,0,0,20150328173000
2015-03-28 18:00:00,10,50,18.5,1013,8,0,0,0,0,0,20150328180000
2015-03-28 18:30:00,10,47,22.2,1013,8,0,0,0,0,0,20150328183000
2015-03-28 19:00:00,10,50,18.5,1013,8,0,0,0,0,0,20150328190000
2015-03-28 19:30:00,10,50,22.2,1014,8,0,0,0,0,0,20150328193000
2015-03-28 20:00:00,10,50,22.2,1014,8,0,0,0,0,0,20150328200000
2015-03-28 20:30:00,10,47,20.4,1014,8,0,0,0,0,0,20150328203000
2015-03-28 21:00:00,9,54,16.7,1014,7,0,0,0,0,0,20150328210000
2015-03-28 21:30:00,9,54,14.8,1014,7,0,0,0,0,0,20150328213000
2015-03-28 22:00:00,9,54,16.7,1014,7,0,0,0,0,0,20150328220000
2015-03-28 22:30:00,8,57,14.8,1013,5.5,0,0,0,0,0,20150328223000
2015-03-28 23:00:00,8,57,16.7,1013,5.3,0,0,0,0,0,20150328230000
2015-03-28 23:30:00,8,57,14.8,1013,5.5,0,0,0,0,0,20150328233000
2015-03-29 00:00:00,7,61,14.8,1013,4.3,0,0,0,0,0,20150329000000
2015-03-29 00:30:00,6,66,13,1013,3.3,0,0,0,0,0,20150329003000
2015-03-29 01:00:00,6,66,14.8,1013,3,0,0,0,0,0,20150329010000
2015-03-29 01:30:00,5,70,14.8,1013,1.8,0,0,0,0,0,20150329013000
2015-03-29 03:00:00,3,81,16.7,1013,-1,0,0,0,0,0,20150329030000
2015-03-29 03:30:00,2,87,16.7,1012,-2.2,0,0,0,0,0,20150329033000
2015-03-29 04:00:00,3,81,1.9,1012,1,0,0,0,0,0,20150329040000
2015-03-29 04:30:00,2,87,11.1,1012,-1.2,0,0,0,0,0,20150329043000
2015-03-29 05:00:00,2,87,7.4,1012,-0.2,0,0,0,0,0,20150329050000
2015-03-29 05:30:00,2,81,1.9,1012,0,0,0,0,0,0,20150329053000
2015-03-29 06:00:00,2,87,3.7,1012,0,0,0,0,0,0,20150329060000
2015-03-29 06:30:00,1,87,7.4,1012,-1.4,0,0,0,0,0,20150329063000
2015-03-29 07:00:00,2,87,7.4,1012,-0.2,0,0,0,0,0,20150329070000
2015-03-29 07:30:00,2,87,7.4,1012,-0.2,0,0,0,0,0,20150329073000
2015-03-29 08:00:00,4,87,3.7,1012,2,0,0,0,0,0,20150329080000
2015-03-29 08:30:00,6,70,11.1,1012,3.7,0,0,0,0,0,20150329083000
2015-03-29 09:00:00,7,61,14.8,1012,4.3,0,0,0,0,0,20150329090000
2015-03-29 09:30:00,8,57,14.8,1012,5.5,0,0,0,0,0,20150329093000
2015-03-29 10:00:00,10,47,14.8,1012,8,0,0,0,0,0,20150329100000
2015-03-29 10:30:00,10,40,14.8,1012,8,0,0,0,0,0,20150329103000
2015-03-29 11:00:00,11,41,11.1,1011,9,0,0,0,0,0,20150329110000
